participant;item;rt;region;type2;add;final_rt
32;13;111;headnoun;object relative;194.854074120726;305.854074120726
32;14;451;headnoun;subject relative;193.395730548346;644.395730548346
32;15;15;headnoun;object relative;202.503045064927;217.503045064927
32;16;525;headnoun;subject relative;193.199648095332;718.199648095332
33;1;382;headnoun;subject relative;199.473369554883;581.473369554883
33;2;12;headnoun;object relative;195.069306013399;207.069306013399
33;3;438;headnoun;subject relative;203.813391409091;641.813391409091
33;4;20;headnoun;object relative;196.171074991693;216.171074991693
33;5;441;headnoun;subject relative;203.066427388606;644.066427388606
33;6;83;headnoun;object relative;202.176664053711;285.176664053711
33;7;428;headnoun;subject relative;201.828057381286;629.828057381286
33;8;111;headnoun;object relative;196.209315008662;307.209315008662
33;9;523;headnoun;subject relative;196.467924837462;719.467924837462
33;10;574;headnoun;object relative;198.157612675211;772.157612675211
33;11;459;headnoun;subject relative;204.785034295058;663.785034295058
33;13;467;headnoun;subject relative;204.555976422638;671.555976422638
33;14;29;headnoun;object relative;209.662136014522;238.662136014522
33;15;949;headnoun;subject relative;197.563402740427;1146.56340274043
33;16;514;headnoun;object relative;198.376471240034;712.376471240034
34;1;166;headnoun;object relative;211.978059576092;377.978059576092
34;2;917;headnoun;subject relative;199.515950420592;1116.51595042059
34;3;192;headnoun;object relative;197.020766058485;389.020766058485
34;4;492;headnoun;subject relative;195.189887979117;687.189887979117
34;5;296;headnoun;object relative;196.317383737106;492.317383737106
34;6;558;headnoun;subject relative;196.854516713102;754.854516713102
34;7;78;headnoun;object relative;204.509061715502;282.509061715502
34;8;611;headnoun;subject relative;202.108870641428;813.108870641428
34;9;109;headnoun;object relative;196.483595507179;305.483595507179
34;10;558;headnoun;subject relative;194.454132941161;752.454132941161
34;11;134;headnoun;object relative;200.458100186246;334.458100186245
34;13;128;headnoun;object relative;201.981626193586;329.981626193586
34;14;549;headnoun;subject relative;205.418284983224;754.418284983224
34;15;128;headnoun;object relative;188.58249135035;316.58249135035
34;16;435;headnoun;subject relative;205.671556380016;640.671556380016
35;1;1241;headnoun;subject relative;203.375139540536;1444.37513954054
35;2;187;headnoun;object relative;198.326868487933;385.326868487933
35;3;605;headnoun;subject relative;196.282080192737;801.282080192737
35;4;52;headnoun;object relative;195.061713064998;247.061713064998
35;5;716;headnoun;subject relative;198.554679838934;914.554679838934
35;6;113;headnoun;object relative;193.820021525384;306.820021525384
35;7;513;headnoun;subject relative;201.089854688771;714.089854688771
35;8;70;headnoun;object relative;194.272536877321;264.272536877321
35;9;488;headnoun;subject relative;188.90846045585;676.90846045585
35;10;126;headnoun;object relative;206.140432821464;332.140432821464
35;11;619;headnoun;subject relative;200.296863991486;819.296863991486
35;13;1182;headnoun;subject relative;199.631318691726;1381.63131869173
35;14;482;headnoun;object relative;201.547531885054;683.547531885054
35;15;505;headnoun;subject relative;198.435001886872;703.435001886872
35;16;117;headnoun;object relative;195.6292512395;312.6292512395
36;1;103;headnoun;object relative;196.227413146314;299.227413146314
36;2;769;headnoun;subject relative;194.555051317293;963.555051317293
36;3;106;headnoun;object relative;201.809964402719;307.809964402719
36;4;486;headnoun;subject relative;203.628353392947;689.628353392947
36;5;2192;headnoun;object relative;201.843780897062;2393.84378089706
36;6;463;headnoun;subject relative;196.372534193948;659.372534193948
36;7;54;headnoun;object relative;205.061641563871;259.061641563871
36;8;1499;headnoun;subject relative;194.673185310443;1693.67318531044
36;9;102;headnoun;object relative;204.880929336776;306.880929336776
36;10;459;headnoun;subject relative;197.866064130074;656.866064130074
36;11;776;headnoun;object relative;198.017316375544;974.017316375544
36;13;175;headnoun;object relative;196.10447438797;371.10447438797
36;14;728;headnoun;subject relative;199.425505492729;927.425505492729
36;15;123;headnoun;object relative;197.779001936627;320.779001936627
36;16;602;headnoun;subject relative;199.401877739166;801.401877739166
37;1;747;headnoun;subject relative;193.791979927177;940.791979927176
37;2;433;headnoun;object relative;207.274768800467;640.274768800467
37;3;731;headnoun;subject relative;196.46965360717;927.46965360717
37;4;286;headnoun;object relative;191.72261069202;477.72261069202
37;5;1022;headnoun;subject relative;198.407846415647;1220.40784641565
37;6;1373;headnoun;object relative;195.609631386035;1568.60963138603
37;7;969;headnoun;subject relative;199.924630901191;1168.92463090119
37;8;1076;headnoun;object relative;202.013354486166;1278.01335448617
37;9;635;headnoun;subject relative;201.497728642994;836.497728642994
37;10;328;headnoun;object relative;214.525017146579;542.525017146579
37;11;919;headnoun;subject relative;197.965409726996;1116.965409727
37;13;731;headnoun;subject relative;205.260425322888;936.260425322888
37;14;725;headnoun;object relative;204.4323984374;929.4323984374
37;15;658;headnoun;subject relative;204.155156254974;862.155156254974
37;16;2506;headnoun;object relative;198.445751826141;2704.44575182614
38;1;479;headnoun;subject relative;204.99042285772;683.99042285772
38;2;106;headnoun;object relative;200.167897170259;306.167897170259
38;3;452;headnoun;subject relative;197.092716652;649.092716652
38;4;65;headnoun;object relative;197.122284224359;262.122284224359
38;5;436;headnoun;subject relative;198.395635120623;634.395635120623
38;6;71;headnoun;object relative;191.455373178949;262.455373178949
38;7;499;headnoun;subject relative;199.582501670967;698.582501670967
38;8;13;headnoun;object relative;202.054392746646;215.054392746646
38;9;518;headnoun;subject relative;196.369213985142;714.369213985142
38;10;286;headnoun;object relative;199.699763453932;485.699763453931
38;11;532;headnoun;subject relative;199.945863632453;731.945863632453
38;13;468;headnoun;subject relative;190.117441078156;658.117441078156
38;14;502;headnoun;object relative;195.039830605492;697.039830605492
38;15;818;headnoun;subject relative;193.404336065688;1011.40433606569
38;16;130;headnoun;object relative;200.722894631922;330.722894631922
39;1;431;headnoun;subject relative;201.491382288912;632.491382288913
39;2;174;headnoun;object relative;203.850014775808;377.850014775808
39;3;687;headnoun;subject relative;206.60320550746;893.60320550746
39;4;77;headnoun;object relative;204.426048114014;281.426048114014
39;5;441;headnoun;subject relative;207.666782037924;648.666782037924
39;6;93;headnoun;object relative;191.016736570249;284.016736570249
39;7;401;headnoun;subject relative;205.855667036634;606.855667036634
39;8;3621;headnoun;object relative;194.397217175889;3815.39721717589
39;9;405;headnoun;subject relative;202.018461698323;607.018461698323
39;10;12;headnoun;object relative;200.977256796728;212.977256796728
39;11;2285;headnoun;subject relative;191.416662526183;2476.41666252618
39;13;647;headnoun;subject relative;197.625031124679;844.625031124679
39;14;43;headnoun;object relative;196.862512128397;239.862512128397
39;15;614;headnoun;subject relative;201.782976907171;815.782976907171
39;16;111;headnoun;object relative;194.106843381853;305.106843381853
40;1;223;headnoun;object relative;200.470222197841;423.470222197841
40;2;534;headnoun;subject relative;195.11529758928;729.11529758928
40;3;224;headnoun;object relative;204.336758192211;428.336758192211
40;4;667;headnoun;subject relative;204.791118983736;871.791118983736
40;5;1045;headnoun;object relative;203.637010741064;1248.63701074106
40;6;655;headnoun;subject relative;195.218502235593;850.218502235593
40;7;158;headnoun;object relative;205.080521086749;363.080521086749
40;8;1681;headnoun;subject relative;206.409353640058;1887.40935364006
40;9;189;headnoun;object relative;201.739915968507;390.739915968507
40;10;532;headnoun;subject relative;208.438809818155;740.438809818155
40;11;168;headnoun;object relative;206.021234124107;374.021234124107
40;13;149;headnoun;object relative;201.764468191786;350.764468191786
40;14;465;headnoun;subject relative;197.172893622974;662.172893622974
40;15;253;headnoun;object relative;200.081149766054;453.081149766053
40;16;486;headnoun;subject relative;199.867575063172;685.867575063172
1;1;759;headnoun1;object relative;16.0270782780956;775.027078278096
1;2;254;headnoun1;subject relative;18.1696399573145;272.169639957315
1;3;959;headnoun1;object relative;4.37157903901162;963.371579039012
1;4;277;headnoun1;subject relative;23.1195281916679;300.119528191668
1;5;350;headnoun1;object relative;8.73761407135451;358.737614071355
1;6;1689;headnoun1;subject relative;11.7916363733511;1700.79163637335
1;7;342;headnoun1;object relative;27.103346388501;369.103346388501
1;8;414;headnoun1;subject relative;14.2299928749216;428.229992874922
1;9;414;headnoun1;object relative;22.7653953853399;436.76539538534
1;10;334;headnoun1;subject relative;19.7031914202723;353.703191420272
1;11;406;headnoun1;object relative;29.3398418612212;435.339841861221
1;13;382;headnoun1;object relative;22.5385095029991;404.538509502999
1;14;1120;headnoun1;subject relative;17.7221799627377;1137.72217996274
1;15;302;headnoun1;object relative;24.400294630099;326.400294630099
1;16;430;headnoun1;subject relative;29.4956977206985;459.495697720698
2;1;246;headnoun1;subject relative;25.9344212991275;271.934421299128
2;2;310;headnoun1;object relative;32.4451972630174;342.445197263017
2;3;246;headnoun1;subject relative;22.0169125971252;268.016912597125
2;4;310;headnoun1;object relative;20.4992897000886;330.499289700089
2;5;358;headnoun1;subject relative;23.5734840656548;381.573484065655
2;6;334;headnoun1;object relative;23.9022146471165;357.902214647117
2;7;318;headnoun1;subject relative;20.4507955760018;338.450795576002
2;8;286;headnoun1;object relative;18.4438206178479;304.443820617848
2;9;294;headnoun1;subject relative;18.8016376841292;312.801637684129
2;10;294;headnoun1;object relative;22.2057877249624;316.205787724962
2;11;262;headnoun1;subject relative;22.5469329500414;284.546932950041
2;13;382;headnoun1;subject relative;26.0010907701697;408.00109077017
2;14;310;headnoun1;object relative;12.5670115738606;322.567011573861
2;15;1264;headnoun1;subject relative;13.1963586397625;1277.19635863976
2;16;349;headnoun1;object relative;13.513670024071;362.513670024071
3;1;1078;headnoun1;object relative;16.8184839220232;1094.81848392202
3;2;259;headnoun1;subject relative;21.0129790067876;280.012979006788
3;3;252;headnoun1;object relative;12.2138025206073;264.213802520607
3;4;295;headnoun1;subject relative;16.7764684464159;311.776468446416
3;5;266;headnoun1;object relative;24.3526484616342;290.352648461634
3;6;324;headnoun1;subject relative;16.4655920205333;340.465592020533
3;7;243;headnoun1;object relative;20.3446645163197;263.34466451632
3;8;1212;headnoun1;subject relative;23.1627878986538;1235.16278789865
3;9;406;headnoun1;object relative;23.1740234166451;429.174023416645
3;10;347;headnoun1;subject relative;9.13993575660547;356.139935756605
3;11;301;headnoun1;object relative;22.0037231852619;323.003723185262
3;13;602;headnoun1;object relative;20.5443053384007;622.544305338401
3;14;714;headnoun1;subject relative;20.5730242523125;734.573024252313
3;15;1626;headnoun1;object relative;21.9572471787468;1647.95724717875
3;16;374;headnoun1;subject relative;23.011499926621;397.011499926621
4;1;318;headnoun1;subject relative;27.1047282986759;345.104728298676
4;2;366;headnoun1;object relative;20.7097680135613;386.709768013561
4;3;815;headnoun1;subject relative;19.1862992654795;834.18629926548
4;4;687;headnoun1;object relative;12.024859281407;699.024859281407
4;5;334;headnoun1;subject relative;17.6283118396783;351.628311839678
4;6;581;headnoun1;object relative;26.9183661209529;607.918366120953
4;7;382;headnoun1;subject relative;26.9278644617418;408.927864461742
4;8;422;headnoun1;object relative;18.7379603563858;440.737960356386
4;9;270;headnoun1;subject relative;23.255239977094;293.255239977094
4;10;326;headnoun1;object relative;10.3573537129502;336.35735371295
4;11;318;headnoun1;subject relative;24.515955308972;342.515955308972
4;13;165;headnoun1;subject relative;22.6158739391071;187.615873939107
4;14;398;headnoun1;object relative;25.6494924256893;423.649492425689
4;15;2580;headnoun1;subject relative;11.049220101622;2591.04922010162
4;16;245;headnoun1;object relative;20.3910869287313;265.391086928731
5;1;1691;headnoun1;object relative;20.5561507746851;1711.55615077469
5;2;287;headnoun1;subject relative;21.587007810302;308.587007810302
5;3;312;headnoun1;object relative;30.0346766497834;342.034676649783
5;4;390;headnoun1;subject relative;21.3859356030003;411.385935603
5;5;610;headnoun1;object relative;15.0884048244049;625.088404824405
5;6;373;headnoun1;subject relative;19.2491548048897;392.24915480489
5;7;373;headnoun1;object relative;18.8488807916176;391.848880791618
5;8;363;headnoun1;subject relative;13.0597970515984;376.059797051598
5;9;317;headnoun1;object relative;15.5485449031145;332.548544903115
5;10;1462;headnoun1;subject relative;16.9330087578922;1478.93300875789
5;11;991;headnoun1;object relative;29.8710999046009;1020.8710999046
5;13;387;headnoun1;object relative;20.6912129568356;407.691212956836
5;14;308;headnoun1;subject relative;18.8510472662134;326.851047266213
5;15;1501;headnoun1;object relative;17.4446102886018;1518.4446102886
5;16;402;headnoun1;subject relative;17.9563232737638;419.956323273764
6;1;336;headnoun1;subject relative;25.5787508307484;361.578750830748
6;2;245;headnoun1;object relative;16.0950714561428;261.095071456143
6;3;286;headnoun1;subject relative;17.839230199315;303.839230199315
6;4;391;headnoun1;object relative;19.5868219946848;410.586821994685
6;5;2122;headnoun1;subject relative;18.2752647251236;2140.27526472512
6;6;357;headnoun1;object relative;23.8517778264976;380.851777826498
6;7;505;headnoun1;subject relative;9.60505407901658;514.605054079017
6;8;865;headnoun1;object relative;18.9366151154005;883.936615115401
6;9;255;headnoun1;subject relative;20.652495008018;275.652495008018
6;10;323;headnoun1;object relative;16.6247713684266;339.624771368427
6;11;416;headnoun1;subject relative;23.0506839265954;439.050683926595
6;13;278;headnoun1;subject relative;22.4394016687207;300.439401668721
6;14;377;headnoun1;object relative;25.4178171640033;402.417817164003
6;15;963;headnoun1;subject relative;16.6214400561062;979.621440056106
6;16;3318;headnoun1;object relative;31.6212084811562;3349.62120848116
7;1;470;headnoun1;object relative;17.3039860963087;487.303986096309
7;2;486;headnoun1;subject relative;30.8905926259831;516.890592625983
7;3;350;headnoun1;object relative;25.839529369928;375.839529369928
7;4;391;headnoun1;subject relative;20.5842303845746;411.584230384575
7;5;278;headnoun1;object relative;24.6053945187216;302.605394518722
7;6;454;headnoun1;subject relative;15.5685545985305;469.568554598531
7;7;245;headnoun1;object relative;19.6897873788562;264.689787378856
7;8;333;headnoun1;subject relative;9.11235023247104;342.112350232471
7;9;366;headnoun1;object relative;24.1509991837463;390.150999183746
7;10;1777;headnoun1;subject relative;15.287398448254;1792.28739844825
7;11;365;headnoun1;object relative;20.6288347106581;385.628834710658
7;13;446;headnoun1;object relative;21.6993518263548;467.699351826355
7;14;277;headnoun1;subject relative;19.0871793355088;296.087179335509
7;15;1053;headnoun1;object relative;27.3857841522345;1080.38578415223
7;16;374;headnoun1;subject relative;14.0522298937896;388.05222989379
8;1;290;headnoun1;subject relative;16.0133290880347;306.013329088035
8;2;389;headnoun1;object relative;15.9245883856718;404.924588385672
8;3;1250;headnoun1;subject relative;15.0115328661489;1265.01153286615
8;4;391;headnoun1;object relative;25.6768635657668;416.676863565767
8;5;397;headnoun1;subject relative;17.8371638121608;414.837163812161
8;6;290;headnoun1;object relative;25.3737542259567;315.373754225957
8;7;273;headnoun1;subject relative;14.9527182167445;287.952718216745
8;8;415;headnoun1;object relative;14.1371570327908;429.137157032791
8;9;1356;headnoun1;subject relative;18.1414376741381;1374.14143767414
8;10;546;headnoun1;object relative;23.2909208131721;569.290920813172
8;11;334;headnoun1;subject relative;23.8965561446132;357.896556144613
8;13;1477;headnoun1;subject relative;21.5298264406002;1498.5298264406
8;14;390;headnoun1;object relative;23.6860751612056;413.686075161206
8;15;406;headnoun1;subject relative;23.0828747427126;429.082874742713
8;16;662;headnoun1;object relative;24.9686921038231;686.968692103823
9;1;543;headnoun1;object relative;16.6692928014779;559.669292801478
9;2;598;headnoun1;subject relative;27.1024399588644;625.102439958864
9;3;454;headnoun1;object relative;16.6041950405732;470.604195040573
9;4;398;headnoun1;subject relative;21.6813045655842;419.681304565584
9;5;342;headnoun1;object relative;23.5168267151494;365.516826715149
9;6;374;headnoun1;subject relative;12.2430857346395;386.243085734639
9;7;382;headnoun1;object relative;19.2750067132197;401.27500671322
9;8;390;headnoun1;subject relative;16.851734791864;406.851734791864
9;9;390;headnoun1;object relative;19.8799225277881;409.879922527788
9;10;502;headnoun1;subject relative;18.4223034205405;520.422303420541
9;11;398;headnoun1;object relative;25.4299320086445;423.429932008644
9;13;422;headnoun1;object relative;22.0276473991951;444.027647399195
9;14;366;headnoun1;subject relative;12.1711490232029;378.171149023203
9;15;1697;headnoun1;object relative;27.7988723718593;1724.79887237186
9;16;414;headnoun1;subject relative;17.1341715491557;431.134171549156
11;1;310;headnoun1;object relative;16.7318462394195;326.731846239419
11;2;350;headnoun1;subject relative;21.2965410772883;371.296541077288
11;3;358;headnoun1;object relative;16.7113582095452;374.711358209545
11;4;1416;headnoun1;subject relative;26.9356314814362;1442.93563148144
11;5;453;headnoun1;object relative;26.875408869874;479.875408869874
11;6;330;headnoun1;subject relative;17.2287589248109;347.228758924811
11;7;310;headnoun1;object relative;22.2140328207264;332.214032820726
11;8;998;headnoun1;subject relative;28.8495139658995;1026.8495139659
11;9;350;headnoun1;object relative;16.6189756724032;366.618975672403
11;10;590;headnoun1;subject relative;22.3509107594722;612.350910759472
11;11;366;headnoun1;object relative;26.0711818998963;392.071181899896
11;13;943;headnoun1;object relative;13.9298638813999;956.9298638814
11;14;438;headnoun1;subject relative;17.0838629454293;455.083862945429
11;15;799;headnoun1;object relative;21.7518612357303;820.75186123573
11;16;462;headnoun1;subject relative;20.1138468171197;482.11384681712
12;1;480;headnoun1;subject relative;21.8188957062359;501.818895706236
12;2;1866;headnoun1;object relative;19.9503380811813;1885.95033808118
12;3;1232;headnoun1;subject relative;27.0750117772499;1259.07501177725
12;4;495;headnoun1;object relative;17.2679774178038;512.267977417804
12;5;701;headnoun1;subject relative;21.4069938460675;722.406993846068
12;6;545;headnoun1;object relative;22.0219709359564;567.021970935956
12;7;703;headnoun1;subject relative;21.7974766479743;724.797476647974
12;8;917;headnoun1;object relative;19.329292875714;936.329292875714
12;9;428;headnoun1;subject relative;18.959357858971;446.959357858971
12;10;796;headnoun1;object relative;23.4379022870088;819.437902287009
12;11;708;headnoun1;subject relative;18.5163377592538;726.516337759254
12;13;540;headnoun1;subject relative;13.0164633997726;553.016463399773
12;14;1210;headnoun1;object relative;20.0211183930504;1230.02111839305
12;15;905;headnoun1;subject relative;27.4079867945288;932.407986794529
12;16;583;headnoun1;object relative;24.7523525638606;607.752352563861
14;1;606;headnoun1;subject relative;20.4229781624016;626.422978162402
14;2;326;headnoun1;object relative;11.2455275993591;337.245527599359
14;3;382;headnoun1;subject relative;25.7966184558265;407.796618455827
14;4;678;headnoun1;object relative;22.3685361369524;700.368536136952
14;5;342;headnoun1;subject relative;13.5715103312106;355.571510331211
14;6;373;headnoun1;object relative;25.7050844907325;398.705084490732
14;7;482;headnoun1;subject relative;18.6497085290633;500.649708529063
14;8;654;headnoun1;object relative;20.9516276908883;674.951627690888
14;9;446;headnoun1;subject relative;20.1751270245016;466.175127024502
14;10;309;headnoun1;object relative;26.8470892755255;335.847089275525
14;11;1016;headnoun1;subject relative;17.9350819137525;1033.93508191375
14;13;807;headnoun1;subject relative;20.5154162636795;827.51541626368
14;14;815;headnoun1;object relative;15.9850861783923;830.985086178392
14;15;510;headnoun1;subject relative;25.3580047880965;535.358004788097
14;16;326;headnoun1;object relative;26.0070314049236;352.007031404924
15;1;375;headnoun1;object relative;23.5234999102187;398.523499910219
15;2;292;headnoun1;subject relative;17.306249292247;309.306249292247
15;3;533;headnoun1;object relative;17.6100743965181;550.610074396518
15;4;2356;headnoun1;subject relative;13.8700125520214;2369.87001255202
15;5;860;headnoun1;object relative;19.4552943186908;879.455294318691
15;6;694;headnoun1;subject relative;16.2764175459395;710.276417545939
15;7;477;headnoun1;object relative;23.6696208472661;500.669620847266
15;8;363;headnoun1;subject relative;24.151432869544;387.151432869544
15;9;439;headnoun1;object relative;28.111310463026;467.111310463026
15;10;294;headnoun1;subject relative;17.9973161767744;311.997316176774
15;11;228;headnoun1;object relative;20.5524280099873;248.552428009987
15;13;437;headnoun1;object relative;13.6474481184562;450.647448118456
15;14;404;headnoun1;subject relative;16.4571452448823;420.457145244882
15;15;598;headnoun1;object relative;21.2423118239534;619.242311823953
15;16;226;headnoun1;subject relative;19.5883587476192;245.588358747619
16;1;1264;headnoun1;subject relative;12.8971546961421;1276.89715469614
16;2;305;headnoun1;object relative;13.0550283387668;318.055028338767
16;3;985;headnoun1;subject relative;12.3722450606925;997.372245060692
16;4;486;headnoun1;object relative;24.576902815138;510.576902815138
16;5;319;headnoun1;subject relative;26.1656710623669;345.165671062367
16;6;1017;headnoun1;object relative;22.7679222077007;1039.7679222077
16;7;367;headnoun1;subject relative;17.3354637212695;384.335463721269
16;8;377;headnoun1;object relative;19.700701834491;396.700701834491
16;9;309;headnoun1;subject relative;16.2748036578546;325.274803657855
16;10;414;headnoun1;object relative;12.3051524803706;426.305152480371
16;11;328;headnoun1;subject relative;27.741874823343;355.741874823343
16;13;337;headnoun1;subject relative;22.0450519800794;359.045051980079
16;14;498;headnoun1;object relative;19.6402862220223;517.640286222022
16;15;3292;headnoun1;subject relative;18.9179111013848;3310.91791110139
16;16;340;headnoun1;object relative;18.6058920979419;358.605892097942
17;1;381;headnoun1;object relative;21.5452429248599;402.54524292486
17;2;360;headnoun1;subject relative;30.7754081870371;390.775408187037
17;3;763;headnoun1;object relative;19.4195529872466;782.419552987247
17;4;369;headnoun1;subject relative;14.1291968383305;383.12919683833
17;5;505;headnoun1;object relative;14.840810841524;519.840810841524
17;6;426;headnoun1;subject relative;13.8179833502065;439.817983350206
17;7;482;headnoun1;object relative;22.9553938838614;504.955393883861
17;8;944;headnoun1;subject relative;23.7796801292101;967.77968012921
17;9;417;headnoun1;object relative;25.4565152571721;442.456515257172
17;10;692;headnoun1;subject relative;21.0866348004023;713.086634800402
17;11;360;headnoun1;object relative;23.7469640844678;383.746964084468
17;13;562;headnoun1;object relative;24.9652396781663;586.965239678166
17;14;388;headnoun1;subject relative;11.5016789324087;399.501678932409
17;15;2359;headnoun1;object relative;22.949429672429;2381.94942967243
17;16;522;headnoun1;subject relative;13.3464543880688;535.346454388069
18;1;262;headnoun1;subject relative;19.0845509923673;281.084550992367
18;2;229;headnoun1;object relative;13.5405576842505;242.54055768425
18;3;322;headnoun1;subject relative;11.2374864788023;333.237486478802
18;4;326;headnoun1;object relative;11.4340632858764;337.434063285876
18;5;358;headnoun1;subject relative;19.539415763118;377.539415763118
18;6;366;headnoun1;object relative;25.0040539546127;391.004053954613
18;7;246;headnoun1;subject relative;21.3087056746906;267.308705674691
18;8;430;headnoun1;object relative;25.8236090682469;455.823609068247
18;9;278;headnoun1;subject relative;22.4413946077017;300.441394607702
18;10;302;headnoun1;object relative;26.1961274170817;328.196127417082
18;11;366;headnoun1;subject relative;22.9347913687669;388.934791368767
18;13;278;headnoun1;subject relative;24.9191324046204;302.91913240462
18;14;502;headnoun1;object relative;11.487482995723;513.487482995723
18;15;1617;headnoun1;subject relative;14.7052195513444;1631.70521955134
18;16;229;headnoun1;object relative;23.2468116749365;252.246811674936
19;1;199;headnoun1;object relative;18.1803126071357;217.180312607136
19;2;202;headnoun1;subject relative;12.7096764449784;214.709676444978
19;3;239;headnoun1;object relative;17.9305432329875;256.930543232987
19;4;177;headnoun1;subject relative;24.639004870389;201.639004870389
19;5;245;headnoun1;object relative;16.5989492265244;261.598949226524
19;6;211;headnoun1;subject relative;23.6681910615966;234.668191061597
19;7;416;headnoun1;object relative;24.4795041508115;440.479504150812
19;8;417;headnoun1;subject relative;24.1948991541993;441.194899154199
19;9;186;headnoun1;object relative;26.4673991734531;212.467399173453
19;10;199;headnoun1;subject relative;6.20018752920763;205.200187529208
19;11;189;headnoun1;object relative;26.3213008529257;215.321300852926
19;13;240;headnoun1;object relative;13.9481529729848;253.948152972985
19;14;186;headnoun1;subject relative;12.411377246874;198.411377246874
19;15;718;headnoun1;object relative;21.995778124774;739.995778124774
19;16;189;headnoun1;subject relative;23.9413433585073;212.941343358507
20;1;232;headnoun1;subject relative;23.2056449279766;255.205644927977
20;2;230;headnoun1;object relative;23.3917283805095;253.391728380509
20;3;257;headnoun1;subject relative;21.0175431878526;278.017543187853
20;4;414;headnoun1;object relative;21.9712947538823;435.971294753882
20;5;475;headnoun1;subject relative;23.0590026910239;498.059002691024
20;6;256;headnoun1;object relative;25.7158856776917;281.715885677692
20;7;283;headnoun1;subject relative;17.0938124889294;300.093812488929
20;8;450;headnoun1;object relative;22.5927106289513;472.592710628951
20;9;177;headnoun1;subject relative;14.5065011050816;191.506501105082
20;10;439;headnoun1;object relative;24.952246611354;463.952246611354
20;11;203;headnoun1;subject relative;15.6536113858755;218.653611385875
20;13;361;headnoun1;subject relative;26.3060193111664;387.306019311166
20;14;373;headnoun1;object relative;19.1062021447338;392.106202144734
20;15;311;headnoun1;subject relative;19.0868953990065;330.086895399006
20;16;410;headnoun1;object relative;8.59018251430829;418.590182514308
21;1;390;headnoun1;object relative;24.1447955734336;414.144795573434
21;2;221;headnoun1;subject relative;20.6249962818021;241.624996281802
21;3;326;headnoun1;object relative;18.8587089914466;344.858708991447
21;4;277;headnoun1;subject relative;19.4228680750954;296.422868075095
21;5;357;headnoun1;object relative;15.064382199487;372.064382199487
21;6;189;headnoun1;subject relative;15.1694678431905;204.169467843191
21;7;446;headnoun1;object relative;14.6271667875069;460.627166787507
21;8;422;headnoun1;subject relative;21.7030105470245;443.703010547024
21;9;254;headnoun1;object relative;20.8835893063517;274.883589306352
21;10;574;headnoun1;subject relative;12.2251224583034;586.225122458303
21;11;390;headnoun1;object relative;20.444952516993;410.444952516993
21;13;326;headnoun1;object relative;27.6535766024862;353.653576602486
21;14;342;headnoun1;subject relative;16.3865242716646;358.386524271665
21;15;767;headnoun1;object relative;14.1929816336816;781.192981633682
21;16;198;headnoun1;subject relative;18.1717245107074;216.171724510707
22;1;375;headnoun1;subject relative;14.9873591673398;389.98735916734
22;2;430;headnoun1;object relative;24.401326804839;454.401326804839
22;3;731;headnoun1;subject relative;13.9736065746944;744.973606574694
22;4;424;headnoun1;object relative;20.956232690376;444.956232690376
22;5;403;headnoun1;subject relative;16.9399402674578;419.939940267458
22;6;362;headnoun1;object relative;27.2447369775695;389.24473697757
22;7;570;headnoun1;subject relative;7.61209651445584;577.612096514456
22;8;365;headnoun1;object relative;14.9840167107228;379.984016710723
22;9;238;headnoun1;subject relative;23.1685716033727;261.168571603373
22;10;428;headnoun1;object relative;27.3888064585042;455.388806458504
22;11;1605;headnoun1;subject relative;20.6097411612198;1625.60974116122
22;13;341;headnoun1;subject relative;28.6976199058774;369.697619905877
22;14;483;headnoun1;object relative;26.436117532037;509.436117532037
22;15;2882;headnoun1;subject relative;16.4666557543681;2898.46665575437
22;16;711;headnoun1;object relative;19.8734442364282;730.873444236428
23;1;711;headnoun1;object relative;29.9415994558715;740.941599455871
23;2;326;headnoun1;subject relative;11.4165656483642;337.416565648364
23;3;374;headnoun1;object relative;29.9882877226112;403.988287722611
23;4;350;headnoun1;subject relative;18.5653350586037;368.565335058604
23;5;446;headnoun1;object relative;25.1576430028027;471.157643002803
23;6;277;headnoun1;subject relative;19.8579196324231;296.857919632423
23;7;302;headnoun1;object relative;18.0503538839139;320.050353883914
23;8;455;headnoun1;subject relative;19.9242804705428;474.924280470543
23;9;414;headnoun1;object relative;20.9122177848144;434.912217784814
23;10;550;headnoun1;subject relative;19.203778355354;569.203778355354
23;11;302;headnoun1;object relative;21.6219099004777;323.621909900478
23;13;2628;headnoun1;object relative;28.1785530362322;2656.17855303623
23;14;2796;headnoun1;subject relative;22.4246762643634;2818.42467626436
23;15;1256;headnoun1;object relative;24.8098145274362;1280.80981452744
23;16;342;headnoun1;subject relative;24.8165617035453;366.816561703545
24;1;458;headnoun1;subject relative;11.3001312294734;469.300131229473
24;2;420;headnoun1;object relative;16.3711912559429;436.371191255943
24;3;650;headnoun1;subject relative;26.9446412048442;676.944641204844
24;4;369;headnoun1;object relative;21.9868997581902;390.98689975819
24;5;736;headnoun1;subject relative;21.3093315180752;757.309331518075
24;6;325;headnoun1;object relative;15.7937302995228;340.793730299523
24;7;581;headnoun1;subject relative;12.7955681888317;593.795568188832
24;8;516;headnoun1;object relative;23.7436199796339;539.743619979634
24;9;326;headnoun1;subject relative;15.9013104918602;341.90131049186
24;10;890;headnoun1;object relative;25.0357315723019;915.035731572302
